created_at,session,model,seed,physical_gpu,ultralytics_device,imgsz,batch,epochs,data_yaml,run_name,log_file,status,command
"2026-05-19T13:10:20+09:00","server-fresh-baselines","yolov5su.pt","2026","1","1","1280","8","100","configs/detector/visdrone_yolo_data.yaml","yolov5su_visdrone_fresh_fresh_20260519_131008_seed2026","outputs/logs/server_fresh_baselines/fresh_20260519_131008/yolov5su_visdrone_fresh_fresh_20260519_131008_seed2026.log","queued","CUDA_DEVICE_ORDER=PCI_BUS_ID conda run --no-capture-output -n com3d-ace python -m detectors.train_yolo train --model yolov5su.pt --data-yaml configs/detector/visdrone_yolo_data.yaml --epochs 100 --imgsz 1280 --batch 8 --device 1 --seed 2026 --project outputs/detectors/server_fresh_baselines/fresh_20260519_131008 --name yolov5su_visdrone_fresh_fresh_20260519_131008_seed2026"
"2026-05-19T13:10:20+09:00","server-fresh-baselines","yolov8n.pt","42","0","0","1280","8","100","configs/detector/visdrone_yolo_data.yaml","yolov8n_visdrone_fresh_fresh_20260519_131008_seed42","outputs/logs/server_fresh_baselines/fresh_20260519_131008/yolov8n_visdrone_fresh_fresh_20260519_131008_seed42.log","queued","CUDA_DEVICE_ORDER=PCI_BUS_ID conda run --no-capture-output -n com3d-ace python -m detectors.train_yolo train --model yolov8n.pt --data-yaml configs/detector/visdrone_yolo_data.yaml --epochs 100 --imgsz 1280 --batch 8 --device 0 --seed 42 --project outputs/detectors/server_fresh_baselines/fresh_20260519_131008 --name yolov8n_visdrone_fresh_fresh_20260519_131008_seed42"
"2026-05-19T13:10:20+09:00","server-fresh-baselines","yolov8n.pt","123","1","1","1280","8","100","configs/detector/visdrone_yolo_data.yaml","yolov8n_visdrone_fresh_fresh_20260519_131008_seed123","outputs/logs/server_fresh_baselines/fresh_20260519_131008/yolov8n_visdrone_fresh_fresh_20260519_131008_seed123.log","queued","CUDA_DEVICE_ORDER=PCI_BUS_ID conda run --no-capture-output -n com3d-ace python -m detectors.train_yolo train --model yolov8n.pt --data-yaml configs/detector/visdrone_yolo_data.yaml --epochs 100 --imgsz 1280 --batch 8 --device 1 --seed 123 --project outputs/detectors/server_fresh_baselines/fresh_20260519_131008 --name yolov8n_visdrone_fresh_fresh_20260519_131008_seed123"
"2026-05-19T13:10:20+09:00","server-fresh-baselines","yolov8n.pt","2026","0","0","1280","8","100","configs/detector/visdrone_yolo_data.yaml","yolov8n_visdrone_fresh_fresh_20260519_131008_seed2026","outputs/logs/server_fresh_baselines/fresh_20260519_131008/yolov8n_visdrone_fresh_fresh_20260519_131008_seed2026.log","queued","CUDA_DEVICE_ORDER=PCI_BUS_ID conda run --no-capture-output -n com3d-ace python -m detectors.train_yolo train --model yolov8n.pt --data-yaml configs/detector/visdrone_yolo_data.yaml --epochs 100 --imgsz 1280 --batch 8 --device 0 --seed 2026 --project outputs/detectors/server_fresh_baselines/fresh_20260519_131008 --name yolov8n_visdrone_fresh_fresh_20260519_131008_seed2026"
"2026-05-19T13:10:20+09:00","server-fresh-baselines","yolov8s.pt","42","1","1","1280","8","100","configs/detector/visdrone_yolo_data.yaml","yolov8s_visdrone_fresh_fresh_20260519_131008_seed42","outputs/logs/server_fresh_baselines/fresh_20260519_131008/yolov8s_visdrone_fresh_fresh_20260519_131008_seed42.log","queued","CUDA_DEVICE_ORDER=PCI_BUS_ID conda run --no-capture-output -n com3d-ace python -m detectors.train_yolo train --model yolov8s.pt --data-yaml configs/detector/visdrone_yolo_data.yaml --epochs 100 --imgsz 1280 --batch 8 --device 1 --seed 42 --project outputs/detectors/server_fresh_baselines/fresh_20260519_131008 --name yolov8s_visdrone_fresh_fresh_20260519_131008_seed42"
"2026-05-19T13:10:20+09:00","server-fresh-baselines","yolov8s.pt","123","0","0","1280","8","100","configs/detector/visdrone_yolo_data.yaml","yolov8s_visdrone_fresh_fresh_20260519_131008_seed123","outputs/logs/server_fresh_baselines/fresh_20260519_131008/yolov8s_visdrone_fresh_fresh_20260519_131008_seed123.log","queued","CUDA_DEVICE_ORDER=PCI_BUS_ID conda run --no-capture-output -n com3d-ace python -m detectors.train_yolo train --model yolov8s.pt --data-yaml configs/detector/visdrone_yolo_data.yaml --epochs 100 --imgsz 1280 --batch 8 --device 0 --seed 123 --project outputs/detectors/server_fresh_baselines/fresh_20260519_131008 --name yolov8s_visdrone_fresh_fresh_20260519_131008_seed123"
"2026-05-19T13:10:20+09:00","server-fresh-baselines","yolov8s.pt","2026","1","1","1280","8","100","configs/detector/visdrone_yolo_data.yaml","yolov8s_visdrone_fresh_fresh_20260519_131008_seed2026","outputs/logs/server_fresh_baselines/fresh_20260519_131008/yolov8s_visdrone_fresh_fresh_20260519_131008_seed2026.log","queued","CUDA_DEVICE_ORDER=PCI_BUS_ID conda run --no-capture-output -n com3d-ace python -m detectors.train_yolo train --model yolov8s.pt --data-yaml configs/detector/visdrone_yolo_data.yaml --epochs 100 --imgsz 1280 --batch 8 --device 1 --seed 2026 --project outputs/detectors/server_fresh_baselines/fresh_20260519_131008 --name yolov8s_visdrone_fresh_fresh_20260519_131008_seed2026"
"2026-05-19T13:10:20+09:00","server-fresh-baselines","yolo11n.pt","42","0","0","1280","8","100","configs/detector/visdrone_yolo_data.yaml","yolo11n_visdrone_fresh_fresh_20260519_131008_seed42","outputs/logs/server_fresh_baselines/fresh_20260519_131008/yolo11n_visdrone_fresh_fresh_20260519_131008_seed42.log","queued","CUDA_DEVICE_ORDER=PCI_BUS_ID conda run --no-capture-output -n com3d-ace python -m detectors.train_yolo train --model yolo11n.pt --data-yaml configs/detector/visdrone_yolo_data.yaml --epochs 100 --imgsz 1280 --batch 8 --device 0 --seed 42 --project outputs/detectors/server_fresh_baselines/fresh_20260519_131008 --name yolo11n_visdrone_fresh_fresh_20260519_131008_seed42"
"2026-05-19T13:10:20+09:00","server-fresh-baselines","yolo11n.pt","123","1","1","1280","8","100","configs/detector/visdrone_yolo_data.yaml","yolo11n_visdrone_fresh_fresh_20260519_131008_seed123","outputs/logs/server_fresh_baselines/fresh_20260519_131008/yolo11n_visdrone_fresh_fresh_20260519_131008_seed123.log","queued","CUDA_DEVICE_ORDER=PCI_BUS_ID conda run --no-capture-output -n com3d-ace python -m detectors.train_yolo train --model yolo11n.pt --data-yaml configs/detector/visdrone_yolo_data.yaml --epochs 100 --imgsz 1280 --batch 8 --device 1 --seed 123 --project outputs/detectors/server_fresh_baselines/fresh_20260519_131008 --name yolo11n_visdrone_fresh_fresh_20260519_131008_seed123"
"2026-05-19T13:10:20+09:00","server-fresh-baselines","yolo11n.pt","2026","0","0","1280","8","100","configs/detector/visdrone_yolo_data.yaml","yolo11n_visdrone_fresh_fresh_20260519_131008_seed2026","outputs/logs/server_fresh_baselines/fresh_20260519_131008/yolo11n_visdrone_fresh_fresh_20260519_131008_seed2026.log","queued","CUDA_DEVICE_ORDER=PCI_BUS_ID conda run --no-capture-output -n com3d-ace python -m detectors.train_yolo train --model yolo11n.pt --data-yaml configs/detector/visdrone_yolo_data.yaml --epochs 100 --imgsz 1280 --batch 8 --device 0 --seed 2026 --project outputs/detectors/server_fresh_baselines/fresh_20260519_131008 --name yolo11n_visdrone_fresh_fresh_20260519_131008_seed2026"
"2026-05-19T13:10:20+09:00","server-fresh-baselines","yolo11s.pt","42","1","1","1280","8","100","configs/detector/visdrone_yolo_data.yaml","yolo11s_visdrone_fresh_fresh_20260519_131008_seed42","outputs/logs/server_fresh_baselines/fresh_20260519_131008/yolo11s_visdrone_fresh_fresh_20260519_131008_seed42.log","queued","CUDA_DEVICE_ORDER=PCI_BUS_ID conda run --no-capture-output -n com3d-ace python -m detectors.train_yolo train --model yolo11s.pt --data-yaml configs/detector/visdrone_yolo_data.yaml --epochs 100 --imgsz 1280 --batch 8 --device 1 --seed 42 --project outputs/detectors/server_fresh_baselines/fresh_20260519_131008 --name yolo11s_visdrone_fresh_fresh_20260519_131008_seed42"
"2026-05-19T13:10:20+09:00","server-fresh-baselines","yolo11s.pt","123","0","0","1280","8","100","configs/detector/visdrone_yolo_data.yaml","yolo11s_visdrone_fresh_fresh_20260519_131008_seed123","outputs/logs/server_fresh_baselines/fresh_20260519_131008/yolo11s_visdrone_fresh_fresh_20260519_131008_seed123.log","queued","CUDA_DEVICE_ORDER=PCI_BUS_ID conda run --no-capture-output -n com3d-ace python -m detectors.train_yolo train --model yolo11s.pt --data-yaml configs/detector/visdrone_yolo_data.yaml --epochs 100 --imgsz 1280 --batch 8 --device 0 --seed 123 --project outputs/detectors/server_fresh_baselines/fresh_20260519_131008 --name yolo11s_visdrone_fresh_fresh_20260519_131008_seed123"
"2026-05-19T13:10:20+09:00","server-fresh-baselines","yolo11s.pt","2026","1","1","1280","8","100","configs/detector/visdrone_yolo_data.yaml","yolo11s_visdrone_fresh_fresh_20260519_131008_seed2026","outputs/logs/server_fresh_baselines/fresh_20260519_131008/yolo11s_visdrone_fresh_fresh_20260519_131008_seed2026.log","queued","CUDA_DEVICE_ORDER=PCI_BUS_ID conda run --no-capture-output -n com3d-ace python -m detectors.train_yolo train --model yolo11s.pt --data-yaml configs/detector/visdrone_yolo_data.yaml --epochs 100 --imgsz 1280 --batch 8 --device 1 --seed 2026 --project outputs/detectors/server_fresh_baselines/fresh_20260519_131008 --name yolo11s_visdrone_fresh_fresh_20260519_131008_seed2026"
"2026-05-19T13:10:20+09:00","server-fresh-baselines","yolo12n.pt","42","0","0","1280","8","100","configs/detector/visdrone_yolo_data.yaml","yolo12n_visdrone_fresh_fresh_20260519_131008_seed42","outputs/logs/server_fresh_baselines/fresh_20260519_131008/yolo12n_visdrone_fresh_fresh_20260519_131008_seed42.log","queued","CUDA_DEVICE_ORDER=PCI_BUS_ID conda run --no-capture-output -n com3d-ace python -m detectors.train_yolo train --model yolo12n.pt --data-yaml configs/detector/visdrone_yolo_data.yaml --epochs 100 --imgsz 1280 --batch 8 --device 0 --seed 42 --project outputs/detectors/server_fresh_baselines/fresh_20260519_131008 --name yolo12n_visdrone_fresh_fresh_20260519_131008_seed42"
"2026-05-19T13:10:20+09:00","server-fresh-baselines","yolo12n.pt","123","1","1","1280","8","100","configs/detector/visdrone_yolo_data.yaml","yolo12n_visdrone_fresh_fresh_20260519_131008_seed123","outputs/logs/server_fresh_baselines/fresh_20260519_131008/yolo12n_visdrone_fresh_fresh_20260519_131008_seed123.log","queued","CUDA_DEVICE_ORDER=PCI_BUS_ID conda run --no-capture-output -n com3d-ace python -m detectors.train_yolo train --model yolo12n.pt --data-yaml configs/detector/visdrone_yolo_data.yaml --epochs 100 --imgsz 1280 --batch 8 --device 1 --seed 123 --project outputs/detectors/server_fresh_baselines/fresh_20260519_131008 --name yolo12n_visdrone_fresh_fresh_20260519_131008_seed123"
"2026-05-19T13:10:20+09:00","server-fresh-baselines","yolo12n.pt","2026","0","0","1280","8","100","configs/detector/visdrone_yolo_data.yaml","yolo12n_visdrone_fresh_fresh_20260519_131008_seed2026","outputs/logs/server_fresh_baselines/fresh_20260519_131008/yolo12n_visdrone_fresh_fresh_20260519_131008_seed2026.log","queued","CUDA_DEVICE_ORDER=PCI_BUS_ID conda run --no-capture-output -n com3d-ace python -m detectors.train_yolo train --model yolo12n.pt --data-yaml configs/detector/visdrone_yolo_data.yaml --epochs 100 --imgsz 1280 --batch 8 --device 0 --seed 2026 --project outputs/detectors/server_fresh_baselines/fresh_20260519_131008 --name yolo12n_visdrone_fresh_fresh_20260519_131008_seed2026"
"2026-05-19T13:10:20+09:00","server-fresh-baselines","yolo12s.pt","42","1","1","1280","8","100","configs/detector/visdrone_yolo_data.yaml","yolo12s_visdrone_fresh_fresh_20260519_131008_seed42","outputs/logs/server_fresh_baselines/fresh_20260519_131008/yolo12s_visdrone_fresh_fresh_20260519_131008_seed42.log","queued","CUDA_DEVICE_ORDER=PCI_BUS_ID conda run --no-capture-output -n com3d-ace python -m detectors.train_yolo train --model yolo12s.pt --data-yaml configs/detector/visdrone_yolo_data.yaml --epochs 100 --imgsz 1280 --batch 8 --device 1 --seed 42 --project outputs/detectors/server_fresh_baselines/fresh_20260519_131008 --name yolo12s_visdrone_fresh_fresh_20260519_131008_seed42"
"2026-05-19T13:10:20+09:00","server-fresh-baselines","yolo12s.pt","123","0","0","1280","8","100","configs/detector/visdrone_yolo_data.yaml","yolo12s_visdrone_fresh_fresh_20260519_131008_seed123","outputs/logs/server_fresh_baselines/fresh_20260519_131008/yolo12s_visdrone_fresh_fresh_20260519_131008_seed123.log","queued","CUDA_DEVICE_ORDER=PCI_BUS_ID conda run --no-capture-output -n com3d-ace python -m detectors.train_yolo train --model yolo12s.pt --data-yaml configs/detector/visdrone_yolo_data.yaml --epochs 100 --imgsz 1280 --batch 8 --device 0 --seed 123 --project outputs/detectors/server_fresh_baselines/fresh_20260519_131008 --name yolo12s_visdrone_fresh_fresh_20260519_131008_seed123"
"2026-05-19T13:10:20+09:00","server-fresh-baselines","yolo12s.pt","2026","1","1","1280","8","100","configs/detector/visdrone_yolo_data.yaml","yolo12s_visdrone_fresh_fresh_20260519_131008_seed2026","outputs/logs/server_fresh_baselines/fresh_20260519_131008/yolo12s_visdrone_fresh_fresh_20260519_131008_seed2026.log","queued","CUDA_DEVICE_ORDER=PCI_BUS_ID conda run --no-capture-output -n com3d-ace python -m detectors.train_yolo train --model yolo12s.pt --data-yaml configs/detector/visdrone_yolo_data.yaml --epochs 100 --imgsz 1280 --batch 8 --device 1 --seed 2026 --project outputs/detectors/server_fresh_baselines/fresh_20260519_131008 --name yolo12s_visdrone_fresh_fresh_20260519_131008_seed2026"
"2026-05-19T13:10:20+09:00","server-fresh-baselines","yolo26n.pt","42","0","0","1280","8","100","configs/detector/visdrone_yolo_data.yaml","yolo26n_visdrone_fresh_fresh_20260519_131008_seed42","outputs/logs/server_fresh_baselines/fresh_20260519_131008/yolo26n_visdrone_fresh_fresh_20260519_131008_seed42.log","queued","CUDA_DEVICE_ORDER=PCI_BUS_ID conda run --no-capture-output -n com3d-ace python -m detectors.train_yolo train --model yolo26n.pt --data-yaml configs/detector/visdrone_yolo_data.yaml --epochs 100 --imgsz 1280 --batch 8 --device 0 --seed 42 --project outputs/detectors/server_fresh_baselines/fresh_20260519_131008 --name yolo26n_visdrone_fresh_fresh_20260519_131008_seed42"
"2026-05-19T13:10:20+09:00","server-fresh-baselines","yolo26n.pt","123","1","1","1280","8","100","configs/detector/visdrone_yolo_data.yaml","yolo26n_visdrone_fresh_fresh_20260519_131008_seed123","outputs/logs/server_fresh_baselines/fresh_20260519_131008/yolo26n_visdrone_fresh_fresh_20260519_131008_seed123.log","queued","CUDA_DEVICE_ORDER=PCI_BUS_ID conda run --no-capture-output -n com3d-ace python -m detectors.train_yolo train --model yolo26n.pt --data-yaml configs/detector/visdrone_yolo_data.yaml --epochs 100 --imgsz 1280 --batch 8 --device 1 --seed 123 --project outputs/detectors/server_fresh_baselines/fresh_20260519_131008 --name yolo26n_visdrone_fresh_fresh_20260519_131008_seed123"
"2026-05-19T13:10:20+09:00","server-fresh-baselines","yolo26n.pt","2026","0","0","1280","8","100","configs/detector/visdrone_yolo_data.yaml","yolo26n_visdrone_fresh_fresh_20260519_131008_seed2026","outputs/logs/server_fresh_baselines/fresh_20260519_131008/yolo26n_visdrone_fresh_fresh_20260519_131008_seed2026.log","queued","CUDA_DEVICE_ORDER=PCI_BUS_ID conda run --no-capture-output -n com3d-ace python -m detectors.train_yolo train --model yolo26n.pt --data-yaml configs/detector/visdrone_yolo_data.yaml --epochs 100 --imgsz 1280 --batch 8 --device 0 --seed 2026 --project outputs/detectors/server_fresh_baselines/fresh_20260519_131008 --name yolo26n_visdrone_fresh_fresh_20260519_131008_seed2026"
"2026-05-19T13:10:20+09:00","server-fresh-baselines","yolo26s.pt","42","1","1","1280","8","100","configs/detector/visdrone_yolo_data.yaml","yolo26s_visdrone_fresh_fresh_20260519_131008_seed42","outputs/logs/server_fresh_baselines/fresh_20260519_131008/yolo26s_visdrone_fresh_fresh_20260519_131008_seed42.log","queued","CUDA_DEVICE_ORDER=PCI_BUS_ID conda run --no-capture-output -n com3d-ace python -m detectors.train_yolo train --model yolo26s.pt --data-yaml configs/detector/visdrone_yolo_data.yaml --epochs 100 --imgsz 1280 --batch 8 --device 1 --seed 42 --project outputs/detectors/server_fresh_baselines/fresh_20260519_131008 --name yolo26s_visdrone_fresh_fresh_20260519_131008_seed42"
"2026-05-19T13:10:20+09:00","server-fresh-baselines","yolo26s.pt","123","0","0","1280","8","100","configs/detector/visdrone_yolo_data.yaml","yolo26s_visdrone_fresh_fresh_20260519_131008_seed123","outputs/logs/server_fresh_baselines/fresh_20260519_131008/yolo26s_visdrone_fresh_fresh_20260519_131008_seed123.log","queued","CUDA_DEVICE_ORDER=PCI_BUS_ID conda run --no-capture-output -n com3d-ace python -m detectors.train_yolo train --model yolo26s.pt --data-yaml configs/detector/visdrone_yolo_data.yaml --epochs 100 --imgsz 1280 --batch 8 --device 0 --seed 123 --project outputs/detectors/server_fresh_baselines/fresh_20260519_131008 --name yolo26s_visdrone_fresh_fresh_20260519_131008_seed123"
"2026-05-19T13:10:20+09:00","server-fresh-baselines","yolo26s.pt","2026","1","1","1280","8","100","configs/detector/visdrone_yolo_data.yaml","yolo26s_visdrone_fresh_fresh_20260519_131008_seed2026","outputs/logs/server_fresh_baselines/fresh_20260519_131008/yolo26s_visdrone_fresh_fresh_20260519_131008_seed2026.log","queued","CUDA_DEVICE_ORDER=PCI_BUS_ID conda run --no-capture-output -n com3d-ace python -m detectors.train_yolo train --model yolo26s.pt --data-yaml configs/detector/visdrone_yolo_data.yaml --epochs 100 --imgsz 1280 --batch 8 --device 1 --seed 2026 --project outputs/detectors/server_fresh_baselines/fresh_20260519_131008 --name yolo26s_visdrone_fresh_fresh_20260519_131008_seed2026"
"2026-05-19T13:10:20+09:00","server-fresh-baselines","rtdetr-l.pt","42","0","0","1280","4","100","configs/detector/visdrone_yolo_data.yaml","rtdetr-l_visdrone_fresh_fresh_20260519_131008_seed42","outputs/logs/server_fresh_baselines/fresh_20260519_131008/rtdetr-l_visdrone_fresh_fresh_20260519_131008_seed42.log","queued","CUDA_DEVICE_ORDER=PCI_BUS_ID conda run --no-capture-output -n com3d-ace python -m detectors.train_yolo train --model rtdetr-l.pt --data-yaml configs/detector/visdrone_yolo_data.yaml --epochs 100 --imgsz 1280 --batch 4 --device 0 --seed 42 --project outputs/detectors/server_fresh_baselines/fresh_20260519_131008 --name rtdetr-l_visdrone_fresh_fresh_20260519_131008_seed42"
"2026-05-19T13:10:20+09:00","server-fresh-baselines","rtdetr-l.pt","123","1","1","1280","4","100","configs/detector/visdrone_yolo_data.yaml","rtdetr-l_visdrone_fresh_fresh_20260519_131008_seed123","outputs/logs/server_fresh_baselines/fresh_20260519_131008/rtdetr-l_visdrone_fresh_fresh_20260519_131008_seed123.log","queued","CUDA_DEVICE_ORDER=PCI_BUS_ID conda run --no-capture-output -n com3d-ace python -m detectors.train_yolo train --model rtdetr-l.pt --data-yaml configs/detector/visdrone_yolo_data.yaml --epochs 100 --imgsz 1280 --batch 4 --device 1 --seed 123 --project outputs/detectors/server_fresh_baselines/fresh_20260519_131008 --name rtdetr-l_visdrone_fresh_fresh_20260519_131008_seed123"
