accepted_links,candidate_count_before_fixed_gate,class_name,descriptor_extraction_included,family,feature_seconds_shared,fixed_candidate_count,method,protocol,sequence,solver_seconds,tracker,tracklet_count
9,499,car,False,confirmation38,0.0029720505699515343,21,cost_h_margin_reassign,official_detector,data36-10,0.003913365304470062,bytetrack,87
9,499,car,False,confirmation38,0.0029720505699515343,21,cost_h_motion_reassign,official_detector,data36-10,0.0038044340908527374,bytetrack,87
9,499,car,False,confirmation38,0.0029720505699515343,21,cost_h_full_postfilter,official_detector,data36-10,0.09407834988087416,bytetrack,87
9,499,car,False,confirmation38,0.0029720505699515343,21,cost_h_full_reassign,official_detector,data36-10,0.0037849154323339462,bytetrack,87
9,499,car,False,confirmation38,0.0029720505699515343,21,cost_h_soft_information,official_detector,data36-10,0.003596837632358074,bytetrack,87
9,499,car,False,confirmation38,0.0029720505699515343,21,path_g_full_reassign,official_detector,data36-10,0.003601028583943844,bytetrack,87
0,416,car,False,confirmation38,0.0018177293241024017,6,no_refinement,official_detector,data36-10,0.0007798606529831886,ocsort,82
3,416,car,False,confirmation38,0.0018177293241024017,6,ace_v1,official_detector,data36-10,0.0032096924260258675,ocsort,82
3,416,car,False,confirmation38,0.0018177293241024017,6,cost_r,official_detector,data36-10,0.003434763289988041,ocsort,82
3,416,car,False,confirmation38,0.0018177293241024017,6,cost_g_legacy,official_detector,data36-10,0.0034381765872240067,ocsort,82
3,416,car,False,confirmation38,0.0018177293241024017,6,cost_h,official_detector,data36-10,0.0034009963274002075,ocsort,82
3,416,car,False,confirmation38,0.0018177293241024017,6,path_g,official_detector,data36-10,0.003409257158637047,ocsort,82
3,416,car,False,confirmation38,0.0018177293241024017,6,cost_h_margin_reassign,official_detector,data36-10,0.0034157894551753998,ocsort,82
3,416,car,False,confirmation38,0.0018177293241024017,6,cost_h_motion_reassign,official_detector,data36-10,0.003260253928601742,ocsort,82
3,416,car,False,confirmation38,0.0018177293241024017,6,cost_h_full_postfilter,official_detector,data36-10,0.003519635647535324,ocsort,82
3,416,car,False,confirmation38,0.0018177293241024017,6,cost_h_full_reassign,official_detector,data36-10,0.0034307781606912613,ocsort,82
3,416,car,False,confirmation38,0.0018177293241024017,6,cost_h_soft_information,official_detector,data36-10,0.0035062916576862335,ocsort,82
3,416,car,False,confirmation38,0.0018177293241024017,6,path_g_full_reassign,official_detector,data36-10,0.003290826454758644,ocsort,82
0,377,car,False,confirmation38,0.001733175478875637,3,no_refinement,official_detector,data36-10,0.000782339833676815,deepocsort,79
1,377,car,False,confirmation38,0.001733175478875637,3,ace_v1,official_detector,data36-10,0.0033370601013302803,deepocsort,79
1,377,car,False,confirmation38,0.001733175478875637,3,cost_r,official_detector,data36-10,0.0035933135077357292,deepocsort,79
1,377,car,False,confirmation38,0.001733175478875637,3,cost_g_legacy,official_detector,data36-10,0.0035331398248672485,deepocsort,79
1,377,car,False,confirmation38,0.001733175478875637,3,cost_h,official_detector,data36-10,0.003740658052265644,deepocsort,79
1,377,car,False,confirmation38,0.001733175478875637,3,path_g,official_detector,data36-10,0.0037882933393120766,deepocsort,79
1,377,car,False,confirmation38,0.001733175478875637,3,cost_h_margin_reassign,official_detector,data36-10,0.0030894726514816284,deepocsort,79
1,377,car,False,confirmation38,0.001733175478875637,3,cost_h_motion_reassign,official_detector,data36-10,0.0032388856634497643,deepocsort,79
1,377,car,False,confirmation38,0.001733175478875637,3,cost_h_full_postfilter,official_detector,data36-10,0.09404405672103167,deepocsort,79
1,377,car,False,confirmation38,0.001733175478875637,3,cost_h_full_reassign,official_detector,data36-10,0.0032229572534561157,deepocsort,79
1,377,car,False,confirmation38,0.001733175478875637,3,cost_h_soft_information,official_detector,data36-10,0.0032473141327500343,deepocsort,79
1,377,car,False,confirmation38,0.001733175478875637,3,path_g_full_reassign,official_detector,data36-10,0.003412209451198578,deepocsort,79
0,9,bike,False,confirmation38,4.443340003490448e-05,3,no_refinement,official_detector,data36-10,0.0005776099860668182,bytetrack,7
3,9,bike,False,confirmation38,4.443340003490448e-05,3,ace_v1,official_detector,data36-10,4.058517515659332e-05,bytetrack,7
3,9,bike,False,confirmation38,4.443340003490448e-05,3,cost_r,official_detector,data36-10,3.565475344657898e-05,bytetrack,7
3,9,bike,False,confirmation38,4.443340003490448e-05,3,cost_g_legacy,official_detector,data36-10,3.482494503259659e-05,bytetrack,7
3,9,bike,False,confirmation38,4.443340003490448e-05,3,cost_h,official_detector,data36-10,3.7901103496551514e-05,bytetrack,7
3,9,bike,False,confirmation38,4.443340003490448e-05,3,path_g,official_detector,data36-10,3.64985316991806e-05,bytetrack,7
3,9,bike,False,confirmation38,4.443340003490448e-05,3,cost_h_margin_reassign,official_detector,data36-10,3.345217555761337e-05,bytetrack,7
3,9,bike,False,confirmation38,4.443340003490448e-05,3,cost_h_motion_reassign,official_detector,data36-10,3.478489816188812e-05,bytetrack,7
3,9,bike,False,confirmation38,4.443340003490448e-05,3,cost_h_full_postfilter,official_detector,data36-10,3.579910844564438e-05,bytetrack,7
3,9,bike,False,confirmation38,4.443340003490448e-05,3,cost_h_full_reassign,official_detector,data36-10,3.4957192838191986e-05,bytetrack,7
3,9,bike,False,confirmation38,4.443340003490448e-05,3,cost_h_soft_information,official_detector,data36-10,3.4753233194351196e-05,bytetrack,7
3,9,bike,False,confirmation38,4.443340003490448e-05,3,path_g_full_reassign,official_detector,data36-10,3.575719892978668e-05,bytetrack,7
0,11,bike,False,confirmation38,3.897771239280701e-05,2,no_refinement,official_detector,data36-10,8.215196430683136e-06,ocsort,9
2,11,bike,False,confirmation38,3.897771239280701e-05,2,ace_v1,official_detector,data36-10,3.896467387676239e-05,ocsort,9
2,11,bike,False,confirmation38,3.897771239280701e-05,2,cost_r,official_detector,data36-10,3.880541771650314e-05,ocsort,9
2,11,bike,False,confirmation38,3.897771239280701e-05,2,cost_g_legacy,official_detector,data36-10,3.623776137828827e-05,ocsort,9
2,11,bike,False,confirmation38,3.897771239280701e-05,2,cost_h,official_detector,data36-10,3.893766552209854e-05,ocsort,9
2,11,bike,False,confirmation38,3.897771239280701e-05,2,path_g,official_detector,data36-10,3.813207149505615e-05,ocsort,9
2,11,bike,False,confirmation38,3.897771239280701e-05,2,cost_h_margin_reassign,official_detector,data36-10,3.838539123535156e-05,ocsort,9
2,11,bike,False,confirmation38,3.897771239280701e-05,2,cost_h_motion_reassign,official_detector,data36-10,3.521796315908432e-05,ocsort,9
2,11,bike,False,confirmation38,3.897771239280701e-05,2,cost_h_full_postfilter,official_detector,data36-10,3.703311085700989e-05,ocsort,9
2,11,bike,False,confirmation38,3.897771239280701e-05,2,cost_h_full_reassign,official_detector,data36-10,3.692507743835449e-05,ocsort,9
2,11,bike,False,confirmation38,3.897771239280701e-05,2,cost_h_soft_information,official_detector,data36-10,3.68170440196991e-05,ocsort,9
2,11,bike,False,confirmation38,3.897771239280701e-05,2,path_g_full_reassign,official_detector,data36-10,3.610923886299133e-05,ocsort,9
0,5,bike,False,confirmation38,2.262834459543228e-05,0,no_refinement,official_detector,data36-10,6.4354389905929565e-06,deepocsort,7
0,5,bike,False,confirmation38,2.262834459543228e-05,0,ace_v1,official_detector,data36-10,4.558730870485306e-05,deepocsort,7
0,5,bike,False,confirmation38,2.262834459543228e-05,0,cost_r,official_detector,data36-10,5.346909165382385e-05,deepocsort,7
0,5,bike,False,confirmation38,2.262834459543228e-05,0,cost_g_legacy,official_detector,data36-10,4.147738218307495e-05,deepocsort,7
0,5,bike,False,confirmation38,2.262834459543228e-05,0,cost_h,official_detector,data36-10,4.1552819311618805e-05,deepocsort,7
0,5,bike,False,confirmation38,2.262834459543228e-05,0,path_g,official_detector,data36-10,4.2197294533252716e-05,deepocsort,7
0,5,bike,False,confirmation38,2.262834459543228e-05,0,cost_h_margin_reassign,official_detector,data36-10,4.281383007764816e-05,deepocsort,7
0,5,bike,False,confirmation38,2.262834459543228e-05,0,cost_h_motion_reassign,official_detector,data36-10,4.371721297502518e-05,deepocsort,7
0,5,bike,False,confirmation38,2.262834459543228e-05,0,cost_h_full_postfilter,official_detector,data36-10,4.221312701702118e-05,deepocsort,7
0,5,bike,False,confirmation38,2.262834459543228e-05,0,cost_h_full_reassign,official_detector,data36-10,4.2018480598926544e-05,deepocsort,7
0,5,bike,False,confirmation38,2.262834459543228e-05,0,cost_h_soft_information,official_detector,data36-10,4.2644329369068146e-05,deepocsort,7
0,5,bike,False,confirmation38,2.262834459543228e-05,0,path_g_full_reassign,official_detector,data36-10,4.416331648826599e-05,deepocsort,7
0,35521,pedestrian,False,confirmation38,0.039744047448039055,1241,no_refinement,official_detector,data36-10,2.844724804162979e-05,bytetrack,520
189,35521,pedestrian,False,confirmation38,0.039744047448039055,1241,ace_v1,official_detector,data36-10,0.0016301171854138374,bytetrack,520
199,35521,pedestrian,False,confirmation38,0.039744047448039055,1241,cost_r,official_detector,data36-10,0.0016624834388494492,bytetrack,520
303,35521,pedestrian,False,confirmation38,0.039744047448039055,1241,cost_g_legacy,official_detector,data36-10,0.003815961070358753,bytetrack,520
292,35521,pedestrian,False,confirmation38,0.039744047448039055,1241,cost_h,official_detector,data36-10,0.0023197466507554054,bytetrack,520
266,35521,pedestrian,False,confirmation38,0.039744047448039055,1241,path_g,official_detector,data36-10,0.002140912227332592,bytetrack,520
244,35521,pedestrian,False,confirmation38,0.039744047448039055,1241,cost_h_margin_reassign,official_detector,data36-10,0.0018655788153409958,bytetrack,520
285,35521,pedestrian,False,confirmation38,0.039744047448039055,1241,cost_h_motion_reassign,official_detector,data36-10,0.001995493657886982,bytetrack,520
175,35521,pedestrian,False,confirmation38,0.039744047448039055,1241,cost_h_full_postfilter,official_detector,data36-10,0.001711556687951088,bytetrack,520
208,35521,pedestrian,False,confirmation38,0.039744047448039055,1241,cost_h_full_reassign,official_detector,data36-10,0.0016173142939805984,bytetrack,520
273,35521,pedestrian,False,confirmation38,0.039744047448039055,1241,cost_h_soft_information,official_detector,data36-10,0.0018971366807818413,bytetrack,520
208,35521,pedestrian,False,confirmation38,0.039744047448039055,1241,path_g_full_reassign,official_detector,data36-10,0.0017699655145406723,bytetrack,520
0,12413,pedestrian,False,confirmation38,0.008938211016356945,995,no_refinement,official_detector,data36-10,0.00037358608096838,ocsort,267
105,12413,pedestrian,False,confirmation38,0.008938211016356945,995,ace_v1,official_detector,data36-10,0.00045064277946949005,ocsort,267
114,12413,pedestrian,False,confirmation38,0.008938211016356945,995,cost_r,official_detector,data36-10,0.0005308408290147781,ocsort,267
139,12413,pedestrian,False,confirmation38,0.008938211016356945,995,cost_g_legacy,official_detector,data36-10,0.0020429743453860283,ocsort,267
138,12413,pedestrian,False,confirmation38,0.008938211016356945,995,cost_h,official_detector,data36-10,0.0008507817983627319,ocsort,267
134,12413,pedestrian,False,confirmation38,0.008938211016356945,995,path_g,official_detector,data36-10,0.0006009144708514214,ocsort,267
128,12413,pedestrian,False,confirmation38,0.008938211016356945,995,cost_h_margin_reassign,official_detector,data36-10,0.0005743438377976418,ocsort,267
138,12413,pedestrian,False,confirmation38,0.008938211016356945,995,cost_h_motion_reassign,official_detector,data36-10,0.0006506443023681641,ocsort,267
109,12413,pedestrian,False,confirmation38,0.008938211016356945,995,cost_h_full_postfilter,official_detector,data36-10,0.0005628466606140137,ocsort,267
114,12413,pedestrian,False,confirmation38,0.008938211016356945,995,cost_h_full_reassign,official_detector,data36-10,0.0005546202883124352,ocsort,267
135,12413,pedestrian,False,confirmation38,0.008938211016356945,995,cost_h_soft_information,official_detector,data36-10,0.0006020255386829376,ocsort,267
114,12413,pedestrian,False,confirmation38,0.008938211016356945,995,path_g_full_reassign,official_detector,data36-10,0.0005406029522418976,ocsort,267
0,16052,pedestrian,False,confirmation38,0.04162107687443495,650,no_refinement,official_detector,data36-10,0.00013500452041625977,deepocsort,399
106,16052,pedestrian,False,confirmation38,0.04162107687443495,650,ace_v1,official_detector,data36-10,0.006629172712564468,deepocsort,399
106,16052,pedestrian,False,confirmation38,0.04162107687443495,650,cost_r,official_detector,data36-10,0.007075347006320953,deepocsort,399
154,16052,pedestrian,False,confirmation38,0.04162107687443495,650,cost_g_legacy,official_detector,data36-10,0.008943552151322365,deepocsort,399
151,16052,pedestrian,False,confirmation38,0.04162107687443495,650,cost_h,official_detector,data36-10,0.10441005043685436,deepocsort,399
142,16052,pedestrian,False,confirmation38,0.04162107687443495,650,path_g,official_detector,data36-10,0.00803382322192192,deepocsort,399
128,16052,pedestrian,False,confirmation38,0.04162107687443495,650,cost_h_margin_reassign,official_detector,data36-10,0.00738877709954977,deepocsort,399
98,16052,pedestrian,False,confirmation38,0.04162107687443495,650,cost_h_motion_reassign,official_detector,data36-10,0.0069536324590444565,deepocsort,399
65,16052,pedestrian,False,confirmation38,0.04162107687443495,650,cost_h_full_postfilter,official_detector,data36-10,0.006930513307452202,deepocsort,399
76,16052,pedestrian,False,confirmation38,0.04162107687443495,650,cost_h_full_reassign,official_detector,data36-10,0.006794271990656853,deepocsort,399
146,16052,pedestrian,False,confirmation38,0.04162107687443495,650,cost_h_soft_information,official_detector,data36-10,0.10157081950455904,deepocsort,399
76,16052,pedestrian,False,confirmation38,0.04162107687443495,650,path_g_full_reassign,official_detector,data36-10,0.007072168402373791,deepocsort,399
0,2,van,False,confirmation38,4.5307911932468414e-05,0,no_refinement,official_detector,data36-10,0.001077454537153244,bytetrack,4
0,2,van,False,confirmation38,4.5307911932468414e-05,0,ace_v1,official_detector,data36-10,7.624272257089615e-05,bytetrack,4
0,2,van,False,confirmation38,4.5307911932468414e-05,0,cost_r,official_detector,data36-10,7.632561028003693e-05,bytetrack,4
0,2,van,False,confirmation38,4.5307911932468414e-05,0,cost_g_legacy,official_detector,data36-10,6.562471389770508e-05,bytetrack,4
0,2,van,False,confirmation38,4.5307911932468414e-05,0,cost_h,official_detector,data36-10,6.942451000213623e-05,bytetrack,4
0,2,van,False,confirmation38,4.5307911932468414e-05,0,path_g,official_detector,data36-10,7.851142436265945e-05,bytetrack,4
0,2,van,False,confirmation38,4.5307911932468414e-05,0,cost_h_margin_reassign,official_detector,data36-10,6.697326898574829e-05,bytetrack,4
0,2,van,False,confirmation38,4.5307911932468414e-05,0,cost_h_motion_reassign,official_detector,data36-10,6.685126572847366e-05,bytetrack,4
0,2,van,False,confirmation38,4.5307911932468414e-05,0,cost_h_full_postfilter,official_detector,data36-10,6.822217255830765e-05,bytetrack,4
0,2,van,False,confirmation38,4.5307911932468414e-05,0,cost_h_full_reassign,official_detector,data36-10,6.396975368261337e-05,bytetrack,4
0,2,van,False,confirmation38,4.5307911932468414e-05,0,cost_h_soft_information,official_detector,data36-10,6.897002458572388e-05,bytetrack,4
0,2,van,False,confirmation38,4.5307911932468414e-05,0,path_g_full_reassign,official_detector,data36-10,6.704404950141907e-05,bytetrack,4
0,0,van,False,confirmation38,2.6957131922245026e-05,0,no_refinement,official_detector,data36-10,1.6774982213974e-05,ocsort,3
0,0,van,False,confirmation38,2.6957131922245026e-05,0,ace_v1,official_detector,data36-10,6.327871233224869e-05,ocsort,3
0,0,van,False,confirmation38,2.6957131922245026e-05,0,cost_r,official_detector,data36-10,6.6329725086689e-05,ocsort,3
0,0,van,False,confirmation38,2.6957131922245026e-05,0,cost_g_legacy,official_detector,data36-10,6.556790322065353e-05,ocsort,3
0,0,van,False,confirmation38,2.6957131922245026e-05,0,cost_h,official_detector,data36-10,6.204750388860703e-05,ocsort,3
0,0,van,False,confirmation38,2.6957131922245026e-05,0,path_g,official_detector,data36-10,6.548222154378891e-05,ocsort,3
0,0,van,False,confirmation38,2.6957131922245026e-05,0,cost_h_margin_reassign,official_detector,data36-10,6.42538070678711e-05,ocsort,3
0,0,van,False,confirmation38,2.6957131922245026e-05,0,cost_h_motion_reassign,official_detector,data36-10,6.013642996549606e-05,ocsort,3
0,0,van,False,confirmation38,2.6957131922245026e-05,0,cost_h_full_postfilter,official_detector,data36-10,6.518792361021042e-05,ocsort,3
0,0,van,False,confirmation38,2.6957131922245026e-05,0,cost_h_full_reassign,official_detector,data36-10,6.28223642706871e-05,ocsort,3
0,0,van,False,confirmation38,2.6957131922245026e-05,0,cost_h_soft_information,official_detector,data36-10,5.885958671569824e-05,ocsort,3
0,0,van,False,confirmation38,2.6957131922245026e-05,0,path_g_full_reassign,official_detector,data36-10,5.9927813708782196e-05,ocsort,3
0,0,van,False,confirmation38,2.755783498287201e-05,0,no_refinement,official_detector,data36-10,1.365412026643753e-05,deepocsort,3
0,0,van,False,confirmation38,2.755783498287201e-05,0,ace_v1,official_detector,data36-10,6.122887134552002e-05,deepocsort,3
0,0,van,False,confirmation38,2.755783498287201e-05,0,cost_r,official_detector,data36-10,6.690993905067444e-05,deepocsort,3
0,0,van,False,confirmation38,2.755783498287201e-05,0,cost_g_legacy,official_detector,data36-10,6.122421473264694e-05,deepocsort,3
0,0,van,False,confirmation38,2.755783498287201e-05,0,cost_h,official_detector,data36-10,5.752965807914734e-05,deepocsort,3
0,0,van,False,confirmation38,2.755783498287201e-05,0,path_g,official_detector,data36-10,6.0628168284893036e-05,deepocsort,3
0,0,van,False,confirmation38,2.755783498287201e-05,0,cost_h_margin_reassign,official_detector,data36-10,6.134714931249619e-05,deepocsort,3
0,0,van,False,confirmation38,2.755783498287201e-05,0,cost_h_motion_reassign,official_detector,data36-10,6.278138607740402e-05,deepocsort,3
0,0,van,False,confirmation38,2.755783498287201e-05,0,cost_h_full_postfilter,official_detector,data36-10,6.021745502948761e-05,deepocsort,3
0,0,van,False,confirmation38,2.755783498287201e-05,0,cost_h_full_reassign,official_detector,data36-10,5.973689258098602e-05,deepocsort,3
0,0,van,False,confirmation38,2.755783498287201e-05,0,cost_h_soft_information,official_detector,data36-10,6.0257501900196075e-05,deepocsort,3
0,0,van,False,confirmation38,2.755783498287201e-05,0,path_g_full_reassign,official_detector,data36-10,5.6430697441101074e-05,deepocsort,3
0,0,truck,False,confirmation38,3.703869879245758e-06,0,no_refinement,official_detector,data36-10,1.2705102562904358e-05,bytetrack,0
0,0,truck,False,confirmation38,3.703869879245758e-06,0,ace_v1,official_detector,data36-10,4.0978193283081055e-06,bytetrack,0
0,0,truck,False,confirmation38,3.703869879245758e-06,0,cost_r,official_detector,data36-10,2.8870999813079834e-06,bytetrack,0
0,0,truck,False,confirmation38,3.703869879245758e-06,0,cost_g_legacy,official_detector,data36-10,2.555549144744873e-06,bytetrack,0
0,0,truck,False,confirmation38,3.703869879245758e-06,0,cost_h,official_detector,data36-10,3.5120174288749695e-06,bytetrack,0
0,0,truck,False,confirmation38,3.703869879245758e-06,0,path_g,official_detector,data36-10,3.059394657611847e-06,bytetrack,0
0,0,truck,False,confirmation38,3.703869879245758e-06,0,cost_h_margin_reassign,official_detector,data36-10,2.8228387236595154e-06,bytetrack,0
0,0,truck,False,confirmation38,3.703869879245758e-06,0,cost_h_motion_reassign,official_detector,data36-10,2.7175992727279663e-06,bytetrack,0
0,0,truck,False,confirmation38,3.703869879245758e-06,0,cost_h_full_postfilter,official_detector,data36-10,2.5676563382148743e-06,bytetrack,0
0,0,truck,False,confirmation38,3.703869879245758e-06,0,cost_h_full_reassign,official_detector,data36-10,2.4437904357910156e-06,bytetrack,0
0,0,truck,False,confirmation38,3.703869879245758e-06,0,cost_h_soft_information,official_detector,data36-10,2.726912498474121e-06,bytetrack,0
0,0,truck,False,confirmation38,3.703869879245758e-06,0,path_g_full_reassign,official_detector,data36-10,2.7315691113471985e-06,bytetrack,0
0,0,truck,False,confirmation38,2.8926879167556763e-06,0,no_refinement,official_detector,data36-10,1.080334186553955e-06,ocsort,0
0,0,truck,False,confirmation38,2.8926879167556763e-06,0,ace_v1,official_detector,data36-10,3.7495046854019165e-06,ocsort,0
0,0,truck,False,confirmation38,2.8926879167556763e-06,0,cost_r,official_detector,data36-10,2.5602057576179504e-06,ocsort,0
0,0,truck,False,confirmation38,2.8926879167556763e-06,0,cost_g_legacy,official_detector,data36-10,3.184191882610321e-06,ocsort,0
0,0,truck,False,confirmation38,2.8926879167556763e-06,0,cost_h,official_detector,data36-10,2.9793009161949158e-06,ocsort,0
0,0,truck,False,confirmation38,2.8926879167556763e-06,0,path_g,official_detector,data36-10,2.8936192393302917e-06,ocsort,0
0,0,truck,False,confirmation38,2.8926879167556763e-06,0,cost_h_margin_reassign,official_detector,data36-10,2.8228387236595154e-06,ocsort,0
0,0,truck,False,confirmation38,2.8926879167556763e-06,0,cost_h_motion_reassign,official_detector,data36-10,2.3478642106056213e-06,ocsort,0
0,0,truck,False,confirmation38,2.8926879167556763e-06,0,cost_h_full_postfilter,official_detector,data36-10,2.9169023036956787e-06,ocsort,0
0,0,truck,False,confirmation38,2.8926879167556763e-06,0,cost_h_full_reassign,official_detector,data36-10,2.9867514967918396e-06,ocsort,0
0,0,truck,False,confirmation38,2.8926879167556763e-06,0,cost_h_soft_information,official_detector,data36-10,2.4177134037017822e-06,ocsort,0
0,0,truck,False,confirmation38,2.8926879167556763e-06,0,path_g_full_reassign,official_detector,data36-10,2.514570951461792e-06,ocsort,0
0,0,truck,False,confirmation38,3.1320378184318542e-06,0,no_refinement,official_detector,data36-10,1.7480924725532532e-06,deepocsort,0
0,0,truck,False,confirmation38,3.1320378184318542e-06,0,ace_v1,official_detector,data36-10,4.580244421958923e-06,deepocsort,0
0,0,truck,False,confirmation38,3.1320378184318542e-06,0,cost_r,official_detector,data36-10,2.5508925318717957e-06,deepocsort,0
0,0,truck,False,confirmation38,3.1320378184318542e-06,0,cost_g_legacy,official_detector,data36-10,2.237968146800995e-06,deepocsort,0
0,0,truck,False,confirmation38,3.1320378184318542e-06,0,cost_h,official_detector,data36-10,3.0780211091041565e-06,deepocsort,0
0,0,truck,False,confirmation38,3.1320378184318542e-06,0,path_g,official_detector,data36-10,2.5657936930656433e-06,deepocsort,0
0,0,truck,False,confirmation38,3.1320378184318542e-06,0,cost_h_margin_reassign,official_detector,data36-10,2.580694854259491e-06,deepocsort,0
0,0,truck,False,confirmation38,3.1320378184318542e-06,0,cost_h_motion_reassign,official_detector,data36-10,2.414919435977936e-06,deepocsort,0
0,0,truck,False,confirmation38,3.1320378184318542e-06,0,cost_h_full_postfilter,official_detector,data36-10,2.594664692878723e-06,deepocsort,0
0,0,truck,False,confirmation38,3.1320378184318542e-06,0,cost_h_full_reassign,official_detector,data36-10,2.3460015654563904e-06,deepocsort,0
0,0,truck,False,confirmation38,3.1320378184318542e-06,0,cost_h_soft_information,official_detector,data36-10,2.3068860173225403e-06,deepocsort,0
0,0,truck,False,confirmation38,3.1320378184318542e-06,0,path_g_full_reassign,official_detector,data36-10,2.9187649488449097e-06,deepocsort,0
0,0,bus,False,confirmation38,2.8563663363456726e-06,0,no_refinement,official_detector,data36-10,8.009374141693115e-07,bytetrack,0
0,0,bus,False,confirmation38,2.8563663363456726e-06,0,ace_v1,official_detector,data36-10,3.3173710107803345e-06,bytetrack,0
0,0,bus,False,confirmation38,2.8563663363456726e-06,0,cost_r,official_detector,data36-10,2.4354085326194763e-06,bytetrack,0
0,0,bus,False,confirmation38,2.8563663363456726e-06,0,cost_g_legacy,official_detector,data36-10,1.955777406692505e-06,bytetrack,0
0,0,bus,False,confirmation38,2.8563663363456726e-06,0,cost_h,official_detector,data36-10,2.4922192096710205e-06,bytetrack,0
0,0,bus,False,confirmation38,2.8563663363456726e-06,0,path_g,official_detector,data36-10,2.0051375031471252e-06,bytetrack,0
0,0,bus,False,confirmation38,2.8563663363456726e-06,0,cost_h_margin_reassign,official_detector,data36-10,1.9902363419532776e-06,bytetrack,0
0,0,bus,False,confirmation38,2.8563663363456726e-06,0,cost_h_motion_reassign,official_detector,data36-10,1.8710270524024963e-06,bytetrack,0
0,0,bus,False,confirmation38,2.8563663363456726e-06,0,cost_h_full_postfilter,official_detector,data36-10,1.9706785678863525e-06,bytetrack,0
0,0,bus,False,confirmation38,2.8563663363456726e-06,0,cost_h_full_reassign,official_detector,data36-10,1.952052116394043e-06,bytetrack,0
0,0,bus,False,confirmation38,2.8563663363456726e-06,0,cost_h_soft_information,official_detector,data36-10,1.9799917936325073e-06,bytetrack,0
0,0,bus,False,confirmation38,2.8563663363456726e-06,0,path_g_full_reassign,official_detector,data36-10,1.8961727619171143e-06,bytetrack,0
0,0,bus,False,confirmation38,1.8347054719924927e-06,0,no_refinement,official_detector,data36-10,5.522742867469788e-07,ocsort,0
0,0,bus,False,confirmation38,1.8347054719924927e-06,0,ace_v1,official_detector,data36-10,3.0528753995895386e-06,ocsort,0
0,0,bus,False,confirmation38,1.8347054719924927e-06,0,cost_r,official_detector,data36-10,2.0721927285194397e-06,ocsort,0
0,0,bus,False,confirmation38,1.8347054719924927e-06,0,cost_g_legacy,official_detector,data36-10,1.9315630197525024e-06,ocsort,0
0,0,bus,False,confirmation38,1.8347054719924927e-06,0,cost_h,official_detector,data36-10,2.212822437286377e-06,ocsort,0
0,0,bus,False,confirmation38,1.8347054719924927e-06,0,path_g,official_detector,data36-10,2.1653249859809875e-06,ocsort,0
0,0,bus,False,confirmation38,1.8347054719924927e-06,0,cost_h_margin_reassign,official_detector,data36-10,1.911073923110962e-06,ocsort,0
0,0,bus,False,confirmation38,1.8347054719924927e-06,0,cost_h_motion_reassign,official_detector,data36-10,2.000480890274048e-06,ocsort,0
0,0,bus,False,confirmation38,1.8347054719924927e-06,0,cost_h_full_postfilter,official_detector,data36-10,2.0870938897132874e-06,ocsort,0
0,0,bus,False,confirmation38,1.8347054719924927e-06,0,cost_h_full_reassign,official_detector,data36-10,2.3096799850463867e-06,ocsort,0
0,0,bus,False,confirmation38,1.8347054719924927e-06,0,cost_h_soft_information,official_detector,data36-10,1.8756836652755737e-06,ocsort,0
0,0,bus,False,confirmation38,1.8347054719924927e-06,0,path_g_full_reassign,official_detector,data36-10,2.175569534301758e-06,ocsort,0
0,0,bus,False,confirmation38,1.6642734408378601e-06,0,no_refinement,official_detector,data36-10,5.550682544708252e-07,deepocsort,0
0,0,bus,False,confirmation38,1.6642734408378601e-06,0,ace_v1,official_detector,data36-10,2.703629434108734e-06,deepocsort,0
0,0,bus,False,confirmation38,1.6642734408378601e-06,0,cost_r,official_detector,data36-10,2.3776665329933167e-06,deepocsort,0
0,0,bus,False,confirmation38,1.6642734408378601e-06,0,cost_g_legacy,official_detector,data36-10,1.7974525690078735e-06,deepocsort,0
0,0,bus,False,confirmation38,1.6642734408378601e-06,0,cost_h,official_detector,data36-10,2.668239176273346e-06,deepocsort,0
0,0,bus,False,confirmation38,1.6642734408378601e-06,0,path_g,official_detector,data36-10,2.162531018257141e-06,deepocsort,0
0,0,bus,False,confirmation38,1.6642734408378601e-06,0,cost_h_margin_reassign,official_detector,data36-10,6.177462637424469e-06,deepocsort,0
0,0,bus,False,confirmation38,1.6642734408378601e-06,0,cost_h_motion_reassign,official_detector,data36-10,1.930631697177887e-06,deepocsort,0
0,0,bus,False,confirmation38,1.6642734408378601e-06,0,cost_h_full_postfilter,official_detector,data36-10,2.1206215023994446e-06,deepocsort,0
0,0,bus,False,confirmation38,1.6642734408378601e-06,0,cost_h_full_reassign,official_detector,data36-10,2.355314791202545e-06,deepocsort,0
0,0,bus,False,confirmation38,1.6642734408378601e-06,0,cost_h_soft_information,official_detector,data36-10,1.9194558262825012e-06,deepocsort,0
0,0,bus,False,confirmation38,1.6642734408378601e-06,0,path_g_full_reassign,official_detector,data36-10,2.6598572731018066e-06,deepocsort,0
0,1,tricycle,False,confirmation38,0.00024609360843896866,1,no_refinement,official_detector,data36-10,9.220093488693237e-07,bytetrack,2
1,1,tricycle,False,confirmation38,0.00024609360843896866,1,ace_v1,official_detector,data36-10,3.663916140794754e-05,bytetrack,2
1,1,tricycle,False,confirmation38,0.00024609360843896866,1,cost_r,official_detector,data36-10,3.5322271287441254e-05,bytetrack,2
